175;   2.10
170;   2.50
158;   2.70
165;   2.70
170;   1.80
170;   2.00
173;   2.30
165;   2.30
170;   2.40
178;   2.50
160;   2.40
170;   3.00
170;   2.90
160;   2.80
165;   2.30
170;   2.20
160;   2.40
133;   0.90
190;   1.00
125;   1.60
170;   2.40
160;   2.80
168;   2.90
150;   3.10
193;   2.70
190;   2.40
180;   2.80
180;   2.80
183;   2.60
200;   2.20
160;   2.30
160;   2.60
173;   2.30
183;   1.80
158;   2.20
178;   2.70
180;   2.90
183;   3.20
205;   2.50
178;   2.60
185;   3.10
173;   3.00
198;   2.10
183;   2.40
170;   3.10
185;   2.90
190;   2.50
180;   2.80
178;   2.60
180;   2.70
180;   3.10
185;   3.20
170;   3.20
165;   3.10
188;   3.10
193;   2.80
193;   3.30
185;   3.20
193;   3.50
168;   3.30
183;   3.10
183;   3.20
173;   3.20
188;   3.60
200;   3.10
173;   2.60
170;   3.30
173;   3.50
178;   3.60
165;   3.10
158;   3.50
160;   3.50
170;   3.30
158;   3.10
185;   2.80
153;   2.60
178;   3.30
165;   4.20
185;   4.80
183;   4.50
175;   4.80
175;   4.20
175;   4.60
145;   5.20
170;   4.80
160;   4.40
175;   5.60
168;   5.40
173;   5.30
168;   5.60
170;   5.20
158;   5.20
145;   4.00
193;   4.60
160;   5.40
175;   4.50
165;   6.50
180;   5.90
178;   6.30
160;   5.80
183;   4.70
200;   4.70
178;   6.80
160;   6.50
180;   7.30
190;   6.20
170;   6.60
170;   6.80
178;   5.80
175;   6.00
180;   5.30
160;   5.50
160;   5.10
153;   4.40
148;   4.70
170;   4.30
180;   6.10
170;   4.60
175;   4.90
193;   5.60
173;   4.60
178;   4.50
165;   4.90
185;   5.00
183;   5.50
178;   3.40
125;   3.50
143;   2.80
160;   2.50
143;   2.30
185;   2.70
143;   2.30
165;   3.70
153;   3.90
160;   4.40
165;   4.30
160;   3.00
125;   4.40
148;   3.90
145;   3.00
148;   4.40
145;   3.50
150;   3.80
150;   4.20
140;   4.40
140;   4.50
138;   3.40
138;   3.80
153;   3.51
110;   3.50
113;   2.50
 98;   3.00
125;   3.20
120;   3.60
130;   3.70
133;   3.70
100;   3.90
120;   4.40
133;   4.40
120;   4.20
143;   3.00
123;   4.60
120;   3.80
123;   4.30
118;   3.50
118;   4.00
110;   4.50
123;   4.10
113;   3.80
118;   3.40
135;   4.30
110;   3.70
110;   5.40
100;   4.80
110;   3.70
123;   4.40
 90;   3.30
113;   3.40
110;   3.90
100;   3.90
 93;   3.10
 90;   3.10
 80;   2.40
105;   4.40
110;   3.60
 98;   3.60
100;   3.40
 90;   3.60
100;   3.90
 98;   4.50
 98;   4.80
 85;   3.50
100;   3.40
100;   3.30
103;   3.30
 95;   4.40
 98;   4.70
 80;   4.30
 93;   3.80
100;   4.10
 73;   3.40
 78;   2.40
100;   2.80
 90;   3.60
 80;   3.10
 90;   2.90
 78;   3.60
 80;   2.80
100;   2.50
115;   1.90
 80;   1.70
 90;   2.60
 83;   3.30
 80;   3.10
 90;   2.50
 90;   1.80
100;   2.60
123;   2.70
 65;   2.30
 80;   1.40
 95;   2.90
100;   2.10
103;   2.30
120;   2.00
100;   2.30
 98;   2.80
110;   2.90
118;   2.40
113;   2.60
 80;   2.30
100;   2.30
 63;   1.80
 63;   1.90
 30;   1.20
 23;   1.20
360;   1.70
 50;   1.00
 50;   2.00
 65;   2.70
 73;   2.30
100;   1.80
103;   1.50
130;   1.60
110;   1.20
100;   1.90
 95;   1.80
110;   1.70
 85;   1.90
 58;   2.10
103;   1.70
 20;   1.40
125;   1.10
128;   0.70
185;   0.40
263;   0.20
303;   0.40
355;   0.60
 73;   0.30
 20;   0.30
 25;   0.70
 73;   0.90
360;   0.90
360;   1.50
353;   1.30
350;   1.20
 13;   1.60
313;   1.00
333;   1.20
323;   1.10
338;   1.30
353;   1.20
353;   1.30
353;   1.30
360;   1.30
360;   1.40
  5;   1.80
360;   1.40
 10;   2.00
  5;   1.50
330;   1.30
353;   1.50
330;   1.30
358;   1.10
  5;   1.30
360;   1.80
 23;   1.40
353;   1.30
340;   1.70
353;   2.00
353;   1.60
 20;   2.10
360;   1.90
358;   1.60
 18;   2.00
 10;   1.90
360;   1.50
 15;   1.10
 10;   1.60
 10;   1.40
 20;   2.10
 33;   1.70
 10;   1.60
 25;   1.80
 25;   1.30
 15;   1.90
  5;   1.90
360;   1.80
358;   1.70
 10;   2.80
 18;   2.30
 20;   2.70
 33;   2.70
 33;   2.10
 40;   2.10
 10;   2.40
360;   1.90
358;   1.50
 10;   2.50
360;   2.10
358;   1.90
345;   2.10
105;   1.00
360;   0.80
 40;   0.50
 65;   0.90
 45;   1.40
  5;   1.40
358;   1.10
 18;   1.40
 25;   1.20
 20;   1.60
 25;   1.60
 25;   1.50
 20;   2.30
 65;   1.10
 53;   1.60
 48;   2.10
 45;   2.20
 40;   2.40
 58;   2.50
 58;   2.60
 43;   2.40
 48;   2.10
 40;   2.60
 33;   2.50
 40;   2.20
 80;   1.60
 50;   1.30
 33;   1.80
 40;   1.50
 58;   1.30
 40;   1.60
 50;   2.30
 78;   2.20
 58;   1.90
 45;   2.00
 70;   1.80
 33;   1.90
 58;   1.30
 50;   1.10
 40;   1.00
 30;   0.80
 28;   0.90
 73;   1.40
 58;   1.80
 45;   1.40
 40;   1.90
 55;   1.90
 50;   2.40
 80;   2.50
 85;   2.30
 73;   1.80
 48;   1.30
 20;   1.00
 45;   1.10
 53;   1.40
 33;   1.70
 90;   1.30
 85;   1.30
123;   1.30
125;   1.10
118;   1.00
 88;   1.20
133;   0.90
100;   0.80
233;   0.50
143;   1.00
160;   1.30
115;   1.10
188;   0.70
125;   0.70
 50;   0.40
 30;   0.30
 53;   0.30
 65;   0.10
110;   0.20
193;   0.20
145;   0.80
160;   1.60
143;   1.60
155;   1.50
110;   1.50
133;   1.20
105;   1.00
100;   0.70
 78;   0.80
 90;   1.30
110;   1.10
130;   1.40
100;   1.90
113;   1.60
130;   1.40
145;   1.40
120;   2.10
113;   2.00
133;   1.50
113;   1.70
123;   1.90
125;   1.60
133;   2.00
123;   1.80
113;   1.60
130;   1.80
143;   1.70
130;   2.20
123;   2.30
118;   2.20
113;   2.40
125;   2.40
113;   2.30
133;   1.80
130;   1.70
138;   1.70
130;   2.20
120;   2.30
125;   1.90
125;   2.00
140;   1.90
143;   1.60
138;   1.70
130;   1.50
133;   1.50
120;   1.60
123;   1.70
125;   2.00
125;   2.30
118;   2.10
128;   2.00
125;   2.10
130;   2.00
145;   2.20
128;   2.20
153;   2.30
130;   2.50
130;   2.10
138;   2.10
138;   2.30
120;   2.00
135;   1.80
138;   2.10
138;   2.00
140;   1.80
143;   1.60
133;   1.70
140;   1.50
160;   1.30
160;   1.70
160;   1.70
145;   1.80
140;   1.60
145;   1.70
160;   1.60
155;   1.70
160;   1.90
148;   1.90
135;   2.00
130;   2.10
133;   2.30
158;   1.80
140;   1.80
145;   1.60
160;   1.30
145;   1.20
125;   1.50
150;   1.30
170;   1.20
153;   1.20
180;   1.20
158;   1.30
170;   1.30
153;   0.90
125;   0.90
130;   1.10
 93;   0.90
143;   0.70
158;   0.80
148;   0.80
165;   1.20
153;   1.70
150;   1.60
148;   1.80
158;   1.70
150;   1.70
138;   2.10
150;   2.00
138;   1.90
130;   2.00
130;   1.90
130;   1.90
125;   1.90
130;   1.72
125;   1.70
130;   1.50
145;   1.40
150;   1.40
145;   1.30
168;   1.20
165;   1.60
155;   1.50
160;   1.80
158;   2.10
160;   1.90
158;   1.80
153;   1.70
173;   1.70
160;   1.90
160;   1.50
180;   1.50
160;   1.90
130;   1.80
128;   1.40
143;   1.40
143;   2.00
138;   2.20
140;   2.30
135;   2.30
145;   2.10
150;   2.40
138;   2.50
155;   2.70
143;   3.00
145;   3.10
133;   3.30
143;   3.00
150;   3.00
153;   2.80
143;   2.80
150;   2.40
138;   2.90
130;   2.90
143;   2.30
160;   2.40
155;   2.10
165;   2.60
158;   2.90
160;   2.50
145;   2.60
148;   2.30
143;   2.40
143;   2.40
160;   2.30
153;   2.40
160;   2.40
153;   2.30
160;   2.10
160;   2.20
155;   2.40
183;   2.50
160;   2.50
155;   2.50
155;   2.60
143;   2.40
153;   2.40
148;   2.40
145;   2.40
145;   2.00
150;   1.80
160;   1.70
173;   1.80
165;   1.80
160;   1.80
145;   1.90
160;   2.00
160;   2.10
155;   2.20
143;   2.20
160;   2.40
160;   2.10
155;   1.90
160;   2.00
138;   2.20
148;   2.00
155;   2.10
153;   2.10
158;   2.10
160;   2.00
153;   2.00
150;   2.10
145;   2.10
158;   1.90
143;   1.90
133;   1.90
153;   2.00
155;   1.80
133;   1.90
143;   2.20
150;   2.00
153;   2.20
150;   2.10
153;   2.10
158;   2.30
158;   2.20
145;   1.90
133;   1.90
143;   1.90
150;   2.10
143;   2.10
150;   1.80
155;   2.00
160;   2.00
158;   2.10
153;   2.10
153;   1.80
138;   1.90
143;   1.80
138;   1.70
145;   1.90
153;   2.00
143;   2.00
160;   1.80
160;   1.60
160;   1.40
158;   1.40
133;   1.40
143;   1.30
138;   1.30
145;   1.50
150;   1.70
145;   1.90
140;   1.80
140;   1.90
145;   1.90
145;   2.00
140;   2.00
145;   1.90
143;   1.90
143;   1.80
153;   1.90
150;   1.70
133;   2.00
113;   1.90
138;   1.80
145;   1.90
135;   2.00
138;   2.00
138;   1.60
148;   1.90
143;   2.20
145;   2.20
125;   2.20
158;   1.70
153;   1.90
140;   2.20
130;   2.60
123;   2.60
125;   2.30
123;   2.20
138;   2.20
123;   2.10
130;   2.20
130;   2.20
125;   2.20
125;   2.70
128;   2.80
138;   2.60
133;   2.60
133;   2.60
135;   2.70
140;   2.80
133;   2.70
135;   2.60
133;   2.60
130;   2.50
138;   2.30
125;   2.50
125;   1.90
140;   2.00
120;   2.10
118;   1.60
113;   1.40
135;   1.70
118;   1.50
125;   1.30
123;   1.50
125;   1.20
115;   1.00
 78;   1.40
 85;   1.70
 73;   1.30
 90;   1.20
 80;   1.20
 93;   1.20
100;   1.40
100;   1.20
100;   1.40
100;   1.50
 90;   1.40
 78;   1.40
 70;   1.30
100;   1.40
 80;   1.50
 80;   1.40
 73;   1.20
 73;   1.20
110;   1.20
118;   1.60
103;   1.30
 73;   1.00
 90;   1.00
 90;   1.20
 58;   1.60
 63;   1.80
 43;   1.20
 50;   1.10
 35;   1.10
 53;   0.70
 63;   0.70
 50;   1.10
 40;   1.30
 50;   1.50
 25;   1.20
 38;   1.40
 38;   1.50
 50;   1.30
 28;   1.60
 20;   1.40
 30;   1.60
 40;   1.40
 33;   1.50
 50;   1.40
 50;   1.40
 33;   1.10
 18;   1.00
 53;   1.20
 45;   1.00
 30;   1.30
 63;   1.70
 58;   1.60
 58;   1.80
 60;   1.70
 50;   1.70
 68;   1.70
 80;   2.50
 90;   2.50
 90;   3.20
 98;   2.90
 88;   2.40
 75;   2.00
 83;   1.90
 83;   2.00
 78;   1.80
 73;   3.00
 78;   3.00
 78;   3.10
 90;   2.70
 95;   3.30
 98;   3.30
 85;   2.70
 80;   2.90
118;   2.60
103;   2.50
118;   2.60
100;   2.20
 85;   2.80
113;   2.50
100;   2.60
 85;   2.70
 90;   2.70
 85;   2.70
 78;   2.60
 78;   3.40
 90;   3.10
 85;   3.10
 73;   2.90
 73;   2.90
 63;   2.60
 73;   3.00
 80;   2.50
 90;   2.90
 85;   2.90
 83;   3.20
 73;   2.80
 73;   2.50
 90;   2.70
 80;   3.30
 90;   3.40
 80;   3.50
 95;   4.60
 85;   3.60
 85;   3.60
 88;   3.60
113;   2.90
 80;   3.50
 58;   3.00
 73;   2.70
 80;   2.60
 85;   2.60
 80;   2.90
 73;   2.70
 70;   2.90
 75;   2.50
 73;   2.60
 63;   2.00
100;   1.70
 85;   2.60
 90;   3.40
 88;   3.30
 95;   3.30
 90;   3.10
118;   2.60
103;   2.70
118;   3.40
115;   3.60
103;   2.60
 95;   2.30
 80;   2.90
 80;   3.40
 85;   2.90
 95;   3.40
100;   3.60
 85;   3.40
 80;   2.80
113;   2.70
100;   3.60
100;   3.80
 90;   2.50
 90;   2.50
 98;   3.40
 90;   4.00
100;   4.90
103;   4.30
103;   4.00
 80;   3.90
 88;   4.00
 90;   3.40
105;   3.70
108;   3.90
100;   3.80
105;   3.60
 98;   4.60
 95;   4.30
118;   3.40
113;   3.30
100;   4.50
 95;   4.60
105;   4.30
105;   4.10
100;   4.40
100;   3.80
113;   4.50
100;   3.80
110;   3.50
105;   3.20
 75;   3.10
115;   4.10
123;   3.10
125;   2.50
123;   3.30
105;   4.39
115;   4.00
123;   4.00
115;   3.92
133;   4.40
118;   2.90
133;   4.30
100;   4.60
113;   5.00
123;   4.80
 98;   4.10
 85;   3.10
103;   2.80
130;   3.60
100;   5.80
103;   5.70
120;   5.70
 98;   4.40
118;   4.60
113;   4.70
113;   5.80
125;   5.90
113;   6.30
110;   5.10
105;   5.80
105;   5.70
118;   4.80
125;   5.20
 80;   4.40
123;   3.90
143;   4.10
113;   3.20
145;   2.60
110;   1.60
105;   3.20
113;   4.20
105;   3.30
 85;   3.50
125;   2.50
100;   2.60
123;   3.50
130;   3.70
120;   5.80
115;   4.60
113;   5.20
113;   5.40
115;   4.50
130;   4.40
123;   4.20
123;   4.30
118;   4.50
123;   3.80
130;   3.40
110;   2.90
123;   3.30
105;   3.90
 73;   4.00
 90;   3.80
100;   5.10
110;   4.80
110;   4.70
113;   4.80
103;   5.10
100;   5.30
113;   4.60
118;   4.20
118;   4.70
128;   4.50
130;   4.40
133;   4.60
130;   3.90
130;   4.00
115;   3.20
133;   1.90
103;   3.50
123;   2.90
138;   2.90
130;   2.40
118;   4.50
 95;   4.40
108;   3.50
123;   4.50
130;   4.40
143;   3.30
118;   2.60
118;   3.90
105;   4.20
115;   5.00
113;   3.80
135;   4.40
123;   3.20
120;   4.10
123;   3.10
100;   3.10
 98;   3.30
123;   3.50
143;   4.20
100;   3.40
143;   3.60
110;   3.30
130;   2.20
 93;   2.90
140;   2.80
 98;   2.30
105;   2.30
130;   1.90
158;   1.50
158;   2.80
123;   2.20
123;   3.10
118;   5.50
118;   5.00
125;   4.00
105;   4.50
125;   3.70
128;   3.30
145;   3.80
143;   3.60
158;   4.00
100;   2.30
118;   4.70
133;   3.40
128;   2.70
128;   4.30
 90;   4.40
143;   3.00
103;   2.70
113;   2.40
105;   1.90
130;   2.40
138;   2.50
125;   2.40
130;   2.30
150;   2.00
170;   1.60
153;   1.80
145;   1.40
105;   1.60
120;   1.90
110;   1.90
118;   2.30
138;   2.30
120;   2.60
123;   2.60
140;   2.50
160;   2.00
213;   1.50
145;   1.40
158;   1.50
160;   1.00
145;   2.20
150;   1.90
 78;   1.10
 58;   1.20
 93;   1.10
 98;   1.80
105;   3.80
120;   3.30
100;   3.90
120;   3.30
105;   3.80
113;   4.30
110;   4.90
113;   4.30
130;   3.80
110;   2.60
138;   2.40
113;   3.80
115;   3.40
133;   3.60
130;   3.50
138;   3.80
130;   4.50
120;   3.90
105;   3.80
